productid,productname,productimages,productdescription,productsku,productminmaxquantity,productpriceselling,productstatus,productinventory,productcategory,productpricecost,productpricecompare,producttax_percent,productlabels,producttags
"","Estwing Curved Claw Hammer Vinyl Grip 20oz","https://dam-assets.apps.travisperkins.group/WGeaE/GPID_1000030712_IMG_00.jpg","Estwing's Curved Claw Solid Steel Hammer provide unsurpassed balance and temper. The head and handle are fully polished and forged in one piece. Our exclusive Shock Reduction Grip® is moulded on and offers the utmost in both comfort and durability, while reducing vibrations caused by impact.","9624376880","1,2",34.67,"ACTIVE",2,"Tools & Workwear",30.15,"",20
"","Ram 2.5lb Fibreglass Club Hammer RAM0012","https://dam-assets.apps.travisperkins.group/BJ29m/GPID_1010005610_IMG_00.jpg","Forged head for maximum durability, fibreglass handle for shock resistance","1552725946","1,4",9.90,"ACTIVE",4,"Tools & Workwear",8.61,"",20
"","Ram 26oz White Fibreglass Mallet RAM0017","https://dam-assets.apps.travisperkins.group/wLRzg/GPID_1010005615_IMG_00.jpg","26oz White Rubber Mallet","6859325676","1,4",6.27,"ACTIVE",4,"Tools & Workwear",5.45,"",20
"","Ram 16oz Fibreglass Handle Claw Hammer RAM0006","https://dam-assets.apps.travisperkins.group/gRnyn/GPID_1010005577_IMG_00.jpg","16oz Fibreglass Handle Claw Hammer","8585438902","1,6",6.24,"ACTIVE",6,"Tools & Workwear",5.43,"",20
"","Ram 4lb Fibreglass Club Hammer","https://dam-assets.apps.travisperkins.group/xlmgn9l/GPID_1010005612_IMG_00.jpg","RAM 4lb Fibreglass Club Hammer","3371164174","1,5",12.88,"ACTIVE",5,"Tools & Workwear",11.2,"",20
"","Ram Scutch Comb Set 5 Piece RAM0023","https://dam-assets.apps.travisperkins.group/WQxLz/GPID_1000046303_IMG_00.jpg","Scutch Comb Set Designed for combing the surface of a wall prior to rendering","6988777543","1,3",8.13,"ACTIVE",3,"Tools & Workwear",7.07,"",20
"","Ram 20oz Fibreglass Claw Hammer RAM0007","https://dam-assets.apps.travisperkins.group/zAgdL/GPID_1010005605_IMG_00.jpg","Heat treated forged high carbon steel curved claw head, rim tempereed for durability and safety","4142564797","1,6",8.20,"ACTIVE",6,"Tools & Workwear",7.13,"",20
"","Ram 16oz One Piece Anti-vibe Claw Hammer Ram 0008","https://dam-assets.apps.travisperkins.group/OE4eo/GPID_1010005579_IMG_00.jpg","16Oz One Piece Anti-Vibe Claw Hammer","5778952372","1,5",20.93,"ACTIVE",5,"Tools & Workwear",18.2,"",20
"","Stanley FatMax Antivibe Curve Claw Hammer 20oz","https://dam-assets.apps.travisperkins.group/rrzg0/GPID_1000730854_IMG_00.jpeg","Constructed for professional use, the STANLEY® FATMAX® Next Generation 16oz/453g Curve Claw Hammer features a patented tuning fork design to reduce the harmful vibrations that can cause wrist and arm injuries. Strong and durable, this Curve Claw Hammer is suitable for a vast range of heavy-duty hammering applications. Engineered with a robust one-piece forged steel head with a patented over-sized strike face, this versatile industrial hammer features a larger sweet spot, and delivers improved strength, resilience and balance. Equipped with an ergonomic, anti-slip soft grip and precision-balanced head, the Curve Claw Hammer offers maximum comfort, control and performance, decreasing the risk of arm fatigue in repetitive applications.","9097137570","1,3",33.90,"ACTIVE",3,"Tools & Workwear",29.48,"",20
"","Ram 24oz Black Rubber Mallet RAM0016","https://dam-assets.apps.travisperkins.group/P0erk/GPID_1010005614_IMG_00.jpg","24oz Black Rubber Mallet","1796027563","1,3",7.97,"ACTIVE",3,"Tools & Workwear",6.93,"",20
"","Stanley 0PHT150 Hammer Tacker","https://dam-assets.apps.travisperkins.group/wLOEj/GPID_1000085945_IMG_00.jpeg","Stanley Heavy duty sharp shooter hammer tacker ideal for furniture fabrication and building insulation.","5142143449","1,2",35.91,"ACTIVE",2,"Tools & Workwear",31.23,"",20
"","Ram 12 x Piece Screwdriver Sl/Ph/Pz Set (6 Slotted 3 Ph 3 Pz) RAM0076","https://dam-assets.apps.travisperkins.group/lGy9J/GPID_1010013666_IMG_00.jpg","Screwdriver Set","1294617505","1,2",21.62,"ACTIVE",2,"Tools & Workwear",18.8,"",20
"","Ram Ratchet Screwdriver C/W Bits RAM0074","https://dam-assets.apps.travisperkins.group/K5w9o/GPID_1010013651_IMG_00.jpg","Ratchet Screwdriver & Bit Set","8575687647","1,3",11.32,"ACTIVE",3,"Tools & Workwear",9.84,"",20
"","Ram 14 Piece Key-ring Hex Key Set (1.5 - 6mm 1/16-1/4inAF) RAM0089","https://dam-assets.apps.travisperkins.group/pDWrE/GPID_1010013620_IMG_00.jpg","Key-Ring Hex Key Set contains 14 of the most popular size of keys, 7 metric and 7 imperial","2579186985","1,3",7.15,"ACTIVE",3,"Tools & Workwear",6.22,"",20
"","DeWalt Magnetic Bit Holder with Drive Guide Sleeve 80mm","https://dam-assets.apps.travisperkins.group/oq4k5zp/GPID_1101069135_IMG_00.jpg","This drive guide has a self-retracting, barrel-shaped sleeve to trap the screw and ensure precise drilling. It also gives you something to hold onto as you drive, creating stability without friction.","3528749898","1,4",2.06,"ACTIVE",4,"Tools & Workwear",1.79,"",20
"","Punk Mag Impact Bit Holder PUNK00428","https://dam-assets.apps.travisperkins.group/56OBg/GPID_1000797761_IMG_00.jpeg","A convenient screw driver bit holder, easy to use and houses a powerful permanent magnet to hold screwdriver bits securely in place","1279637912","1,5",7.06,"ACTIVE",5,"Tools & Workwear",6.14,"",20
"","Ram Screwdriver PZ1 x 75mm RAM0070","https://dam-assets.apps.travisperkins.group/MYEBB/GPID_1010013650_IMG_00.jpg","Pozi No1 Screwdriver","8439525745","1,1",2.64,"ACTIVE",1,"Tools & Workwear",2.3,"",20
"","Ram Screwdriver PH2 x 100mm RAM0067","https://dam-assets.apps.travisperkins.group/oz8839y/GPID_1010013610_IMG_00.jpg","Phillips No2 Screwdriver","8683642688","1,5",3.83,"ACTIVE",5,"Tools & Workwear",3.33,"",20
"","SPAX Magnetic Bit Holder Qty 1","https://dam-assets.apps.travisperkins.group/v968pm3/GPID_1100579728_IMG_00.jpg","SPAX is a global brand specialising in the manufacture of professional woodscrews from its factory based in Germany.","6203167500","1,6",4.59,"ACTIVE",6,"Tools & Workwear",3.99,"",20
"","Ram 200 - 250V Mains Tester Screwdriver RAM0086","https://dam-assets.apps.travisperkins.group/KwAQE/GPID_1000081822_IMG_00.jpg","Screwdriver Set","9197235283","1,4",2.96,"ACTIVE",4,"Tools & Workwear",2.57,"",20
"","Ram 8 x 175mm Slotted Screwdriver Soft Grip RAM0063","https://dam-assets.apps.travisperkins.group/lkWVR/GPID_1010013649_IMG_00.jpg","Slotted Screwdriver","6297336590","1,5",6.55,"ACTIVE",5,"Tools & Workwear",5.7,"",20
"","Ram Screwdriver PH1 x 75mm RAM0066","https://dam-assets.apps.travisperkins.group/KXRgD/GPID_1010013609_IMG_00.jpg","Phillips No1 Screwdriver","7832582792","1,4",2.55,"ACTIVE",4,"Tools & Workwear",2.22,"",20
"","Ram 6 x Piece Screwdriver Sl/Ph Set (4 Slotted 2 Ph) RAM0075","https://dam-assets.apps.travisperkins.group/Mb2N8/GPID_1010013665_IMG_00.jpg","Screwdriver Set","2156780371","1,2",10.02,"ACTIVE",2,"Tools & Workwear",8.71,"",20
"","SPAX T-Star Plus T30 Bit Length 25mm Qty 5","https://dam-assets.apps.travisperkins.group/o8rgw01/GPID_1100905722_IMG_00.png","SPAX is a global brand specialising in the manufacture of professional woodscrews from its factory based in Germany.","1629012293","1,4",8.20,"ACTIVE",4,"Tools & Workwear",7.13,"",20
"","Ram VDE 8 Piece Screwdriver Set 4 Slotted 2 Ph 1 Pz 1 Mainstester RAM0085","https://dam-assets.apps.travisperkins.group/70vJv/GPID_1000074840_IMG_00.jpg","VDE Screwdriver Set","3568401243","1,5",14.15,"ACTIVE",5,"Tools & Workwear",12.3,"",20
"","STANLEY® DYNAGRIP® Nail Punch Set of 3","https://dam-assets.apps.travisperkins.group/xkg1jmz/GPID_1000395786_IMG_00.png","Stanley multicolour nail punch set of 3, with long reach and good grip.","6116025934","1,4",11.67,"ACTIVE",4,"Tools & Workwear",10.15,"",20
"","Ram 8 Piece Folding Hex Key Set (1-6mm) RAM0088","https://dam-assets.apps.travisperkins.group/kDrAp/GPID_1010013619_IMG_00.jpg","Key-Ring Hex Key Set","8108641464","1,3",7.33,"ACTIVE",3,"Tools & Workwear",6.37,"",20
"","SPAX T-Star Plus T20 Bit Length 25mm Qty 5","https://dam-assets.apps.travisperkins.group/v44k8wd/GPID_1100905721_IMG_00.png","SPAX is a global brand specialising in the manufacture of professional woodscrews from its factory based in Germany.","6280250099","1,11",8.20,"ACTIVE",11,"Tools & Workwear",7.13,"",20
"","Ram 250mm VDE Waterpump Heavy Duty Soft Grip Pliers RAM0103","https://dam-assets.apps.travisperkins.group/78v2A/GPID_1000624190_IMG_00.jpg","Vde Heavy Duty Waterpump Pliers","1163962735","1,6",15.70,"ACTIVE",6,"Tools & Workwear",13.65,"",20
"","Ram 160mm Side Cutters Heavy Duty Soft Grip Pliers RAM0094","https://dam-assets.apps.travisperkins.group/MYEyZ/GPID_1010013526_IMG_00.jpg","Heavy Duty Side Cutters","2724229782","1,4",8.58,"ACTIVE",4,"Tools & Workwear",7.46,"",20
"","Ram 250mm Waterpump Heavy Duty Soft Grip Pliers RAM0095","https://dam-assets.apps.travisperkins.group/MdzoG/GPID_1010013669_IMG_00.jpg","Heavy Duty Waterpump Pliers","6558861736","1,3",9.19,"ACTIVE",3,"Tools & Workwear",7.99,"",20
"","Irwin Vise-grip Groovelock Water Pump Pliers 250mm","https://dam-assets.apps.travisperkins.group/ykG0x/GPID_1000251712_IMG_00.jpg","IRWIN® GrooveLock® Pliers have twice the groove positions of traditional groove joint pliers for optimal hand and jaw positioning and a superior grip. The specially engineered, all-purpose jaw grips round, hex, square and flat surfaces for incredible versatility.","2322312458","1,2",24.55,"ACTIVE",2,"Tools & Workwear",21.35,"",20
"","Ram 180mm Combination Heavy Duty Soft Grip Pliers RAM0092","https://dam-assets.apps.travisperkins.group/7ewdg/GPID_1010013668_IMG_00.jpg","Heavy Duty Combination Pliers","8153815623","1,2",10.15,"ACTIVE",2,"Tools & Workwear",8.83,"",20
"","Rothenberger Water Pump Pliers 10inCH 7.0522","https://dam-assets.apps.travisperkins.group/KXg8n/GPID_1000251763_IMG_00.jpeg","Heavy-duty SPK water pump pliers with chrome vanadium steel, drop forged, tempered, polished head and box joint, with plastic handles for a safer grip.","4939613173","1,5",19.87,"ACTIVE",5,"Tools & Workwear",17.28,"",20
"","Ram 160mm Long Nose Heavy Duty Soft Grip Pliers RAM0093","https://dam-assets.apps.travisperkins.group/l3PqP/GPID_1010013623_IMG_00.jpg","Heavy Duty Long Nose Pliers","9590604040","1,2",9.86,"ACTIVE",2,"Tools & Workwear",8.57,"",20
"","Ram 200mm End Cutting Heavy Duty Soft Grip Pliers RAM0097","https://dam-assets.apps.travisperkins.group/lvrxn/GPID_1000167710_IMG_00.jpg","End Cutting Heavy Duty Pliers","5959084788","1,2",10.23,"ACTIVE",2,"Tools & Workwear",8.9,"",20
"","Knipex StriX® Insulation Stripper with Cable Shears 180 mm","https://dam-assets.apps.travisperkins.group/6dNA6/GPID_1100428008_IMG_00.jpeg","For single, multiple and fine stranded conductors with plastic or rubber insulation up to 5.0 mm dia. or 10 mm² cable cross-section.","2673748141","1,3",61.59,"ACTIVE",3,"Tools & Workwear",53.56,"",20
"","Ram Set of Three Pliers (180mm Comb, 160mm Side Cutters, 180mm Long Nose) RAM0099","https://dam-assets.apps.travisperkins.group/7PVwX/GPID_1010013527_IMG_00.jpg","Heavy Duty Pliers Set","8820719050","1,3",18.49,"ACTIVE",3,"Tools & Workwear",16.08,"",20
"","Ram 200mm Carpenters Pincers RAM0098","https://dam-assets.apps.travisperkins.group/lmogy/GPID_1000624188_IMG_01.jpg","Carpenters Pincers","2484788147","1,2",4.78,"ACTIVE",2,"Tools & Workwear",4.16,"",20
"","STANLEY® 12-in-1 Multi-Tool With Belt Pouch","https://dam-assets.apps.travisperkins.group/xdmqzm3/GPID_1000681009_IMG_00.jpg","The STANLEY® 12-in-1 Multi-Tool With Belt Pouch is the perfect companion for everyday use in various industries, automotive, and residential construction. With its modern, sleek polished look, this multi-tool combines style and functionality. Measuring at a convenient length of 105mm when bent, it is compact and easy to carry. The hardened and tempered tools ensure long life and durability, making it a reliable choice for any task. The multi-tool comes with a STANLEY branded pouch with a belt clip, providing convenience and easy access. It includes 12 essential tools, such as universal pliers with serrated noses, wire cutter, saw, knives, bottle opener, curve jaw pliers, screwdrivers, and a mini file, making it a versatile solution for any job at hand.","4445655379","1,2",14.94,"ACTIVE",2,"Tools & Workwear",12.99,"",20
"","Knipex 200mm End Cutters 6801200SB","https://dam-assets.apps.travisperkins.group/v1682kr/GPID_1000755845_IMG_00.jpg","Knipex products are made for the trade. All Knipex Pliers comply with the highest quality standards and are rigorously tested by Draper’s quality control engineers. Each tool in this range has additional features that improve its performance and is manufactured using the best materials available. All Knipex products carry these attributes and are backed by the Draper Tools guarantee.","7145987882","1,2",33.05,"ACTIVE",2,"Tools & Workwear",28.74,"",20
"","Ram 18in Bolt Cutter RAM0108","https://dam-assets.apps.travisperkins.group/Kj3yw/GPID_1000624192_IMG_00.jpg","Bolt Cutter","1351719974","1,2",28.22,"ACTIVE",2,"Tools & Workwear",24.54,"",20
"","Stanley Surform Metal Body Black Plane","https://dam-assets.apps.travisperkins.group/x7l20kn/GPID_1000337364_IMG_00.png","Surform Block Plane ideal for use with plasterboard","5709175964","1,3",12.64,"ACTIVE",3,"Tools & Workwear",10.99,"",20
"","Acer Professional Deep Hole Pencil with Site Holster","https://dam-assets.apps.travisperkins.group/N40jw/GPID_1100619326_IMG_00.jpg","An incredibly versatile tool, ideal for deep hole marking and general-purpose construction marking.","1703713593","1,8",10.40,"ACTIVE",8,"Tools & Workwear",9.04,"",20
"","Trend Easy Scribe Scribing Tool","https://dam-assets.apps.travisperkins.group/KwR5O/GPID_1010002704_IMG_00.jpg","Handheld scribing tool for a variety of jobs.","1169762997","1,1",33.53,"ACTIVE",1,"Tools & Workwear",29.16,"",20
"","Acer Deep Hole Pencil Marker with Lead","https://dam-assets.apps.travisperkins.group/oj0m5jq/GPID_1100531463_IMG_00.jpg","The perfect choice for professionals and DIY enthusiasts alike. Thanks to it's unique 120mm retractable, interchangeable leads, the ACER Deep Hole Pencil can mark through holes in beams and joists with ease. Complete with a set of 6 replacement 2B pencil leads (4 x graphite, 2 x yellow).","7101937252","1,8",16.51,"ACTIVE",8,"Tools & Workwear",14.36,"",20
"","Acer Professional Double Tipped Marker Pen with Site Holster","https://dam-assets.apps.travisperkins.group/xgyql87/GPID_1100619327_IMG_00.jpeg","An all-purpose construction marker: fine line or bold mark perfect for all marking requirements.","1895864986","1,9",6.37,"ACTIVE",9,"Tools & Workwear",5.54,"",20
"","Bahco 4-154-08-2-2 Twin Pack Files","https://dam-assets.apps.travisperkins.group/lz320/GPID_1000755713_IMG_00.jpg","A two piece assorted file set, ideal for the homeowner all fitted with ergonomically designed plastic handles for improved grip and resistance to industrial chemical, oils and solvents.","2295086988","1,2",25.93,"ACTIVE",2,"Tools & Workwear",22.55,"",20
"","Ragni Plasterers Finishing Trowel 14""","https://dam-assets.apps.travisperkins.group/oz8p4km/GPID_1010013396_IMG_00.jpg","The Ragni 418 Series Plasterers trowels have a Easi-Grip handle which is a soft grip banana shaped handle specially designed for extra comfort and to cut down fatigue.","4398512634","1,7",19.31,"ACTIVE",7,"Tools & Workwear",16.79,"",20
"","Marshalltown Stainless Steel Taping Knife 8in M4508SD","https://dam-assets.apps.travisperkins.group/xp8emgm/GPID_1000692295_IMG_00.jpeg","Perfect drywall tool with wide blade for spreading joint compound.","8507312671","1,3",22.80,"ACTIVE",3,"Tools & Workwear",19.83,"",20
"","Ram 12'' Aluminium Hawk RAM0136","https://dam-assets.apps.travisperkins.group/KwAem/GPID_1000624208_IMG_00.jpg","Aluminium Hawk","7039347778","1,4",15.46,"ACTIVE",4,"Tools & Workwear",13.44,"",20
"","Ram 11'' Plastering Trowel RAM0127","https://dam-assets.apps.travisperkins.group/xdmegny/GPID_1000624200_IMG_00.jpg","Plastering Trowel","1858989666","1,7",10.53,"ACTIVE",7,"Tools & Workwear",9.16,"",20
"","Ram 11'' Philadelphia Pattern Brick Trowel RAM0121","https://dam-assets.apps.travisperkins.group/oq4r60l/GPID_1000624197_IMG_00.jpg","Philadelphia Pattern Brick Trowel","8109586033","1,5",7.66,"ACTIVE",5,"Tools & Workwear",6.66,"",20
"","Marshalltown Stainless Steel Plastering Trowel with Durasoft Handle 14in x 5in","https://dam-assets.apps.travisperkins.group/WG1dE/GPID_1000142238_IMG_00.jpg","Stainless steel permashape finishing trowel, with Durasoft handle. This trowel is ""broken in"" to eliminate lines & ripples from the start.","9844804342","1,3",64.93,"ACTIVE",3,"Tools & Workwear",56.46,"",20
"","Ragni Flooring Trowel","https://dam-assets.apps.travisperkins.group/xkg4026/GPID_1000275296_IMG_00.jpg","Used for applying mortar or cement on the floor.","1679930475","1,3",21.85,"ACTIVE",3,"Tools & Workwear",19,"",20
"","Genesis Grout Float Universal 995 Handle Length 240mm Width 100mm","https://dam-assets.apps.travisperkins.group/mb191/GPID_1000734577_IMG_00.jpg","Sponge float ideal for removing fresh excess grout laid on new tiles.","7364948904","1,4",19.26,"ACTIVE",4,"Tools & Workwear",16.75,"",20
"","Ram 6'' Bucket Trowel RAM0124","https://dam-assets.apps.travisperkins.group/xp8gl6g/GPID_1000624166_IMG_00.jpg","Bucket Trowel","6750820303","1,8",7.69,"ACTIVE",8,"Tools & Workwear",6.69,"",20
"","Ram 6'' Pointing Trowel RAM0122","https://dam-assets.apps.travisperkins.group/xp8kz9q/GPID_1000624198_IMG_00.jpg","Pointing Trowel","8871925959","1,5",6.46,"ACTIVE",5,"Tools & Workwear",5.62,"",20
"","Marshalltown Flexible Jointing Knife 6in M5763","https://dam-assets.apps.travisperkins.group/Gr3Rm/GPID_1000692298_IMG_00.jpeg","Perfect drywall tool with wide blade for spreading joint compound.","7646742200","1,3",13.96,"ACTIVE",3,"Tools & Workwear",12.14,"",20
"","Ram 1/2'' x 5/8'' Brick Jointer Trowel RAM0125","https://dam-assets.apps.travisperkins.group/o0n86zw/GPID_1000624199_IMG_00.jpg","Brick Jointer","1197504357","1,3",8.71,"ACTIVE",3,"Tools & Workwear",7.57,"",20
"","Ram 11'' Polyurethane Float RAM0132","https://dam-assets.apps.travisperkins.group/lzonL/GPID_1000624246_IMG_00.jpg","Polyurethane Float","4040260243","1,8",4.69,"ACTIVE",8,"Tools & Workwear",4.08,"",20
"","Ragni Gauging Trowel 7""","https://dam-assets.apps.travisperkins.group/xdm6y6y/GPID_1000337822_IMG_00.jpg","Professional quality gauging trowel for small jobs in confined spaces.","9213999813","1,5",11.24,"ACTIVE",5,"Tools & Workwear",9.77,"",20
"","Ragni Soft Grip Pointing Trowel 6""","https://dam-assets.apps.travisperkins.group/xkg4046/GPID_1000725906_IMG_00.jpg","For leveling, spreading, or shaping substances such as cement, plaster, or mortar, as well as for breaking bricks to shape them or smoothing a mould.","5188402183","1,2",10.13,"ACTIVE",2,"Tools & Workwear",8.81,"",20
"","Ragni Trowel & Square Small Tool 0.5""","https://dam-assets.apps.travisperkins.group/x21p0mn/GPID_1000030714_IMG_00.jpg","Professional quality trowel and square small tool with a solid forged steel blade for strength and durability.","6842647551","1,4",9.90,"ACTIVE",4,"Tools & Workwear",8.61,"",20
"","Marshalltown Pointing Trowel with Durasoft Handle 6in","https://dam-assets.apps.travisperkins.group/KrYv0/GPID_1000396189_IMG_00.jpg","Philadelphia pattern pointing trowel, forged from a single piece of carbon steel and heat-treated for strength and durability.","3177876392","1,2",24.20,"ACTIVE",2,"Tools & Workwear",21.04,"",20
"","Marshalltown Gauging Trowel With Durasoft Handle 7in","https://dam-assets.apps.travisperkins.group/pzg3D/GPID_1000338262_IMG_00.jpeg","Gauging trowels are used for mixing or gauging small quantities of plaster","2804639211","1,2",44.08,"ACTIVE",2,"Tools & Workwear",38.33,"",20
"","Marshalltown Margin Trowel with Durasoft Handle 5 x 2in","https://dam-assets.apps.travisperkins.group/bPWbd/GPID_1000396190_IMG_00.eps","Philadelphia pattern margin trowel, forged from a single piece of carbon steel and heat-treated for strength and durability.","5047571946","1,3",24.23,"ACTIVE",3,"Tools & Workwear",21.07,"",20
"","Ragni Plaster's Trowel 11""","https://dam-assets.apps.travisperkins.group/v6wnp4d/GPID_1100444133_IMG_00.jpg","Ragni R318-11 Carbon Steel plasterers trowels have an ABS handle, lightweight Aluminium stem with hidden rivets and re-useable blade edge protectors","4257462503","1,3",19.68,"ACTIVE",3,"Tools & Workwear",17.11,"",20
"","Ragni TSG Small Part Trowel 8""","https://dam-assets.apps.travisperkins.group/o35ldd0/GPID_1000203579_IMG_00.jpg","Professional quality small part trowel with a solid forged steel blade for strength and durability.","2247426802","1,3",10.34,"ACTIVE",3,"Tools & Workwear",8.99,"",20
"","Marshalltown Finishing Trowel 11in MXS1D","https://dam-assets.apps.travisperkins.group/nqz1X/GPID_1000141936_IMG_00.jpg","Marshalltown Finishing Trowels, whether for concrete or plaster, are crafted from the highest quality materials using the best design standards, blades are cross -ground to hold their shape.","2320652505","1,4",67.28,"ACTIVE",4,"Tools & Workwear",58.5,"",20
"","Marshalltown Flexible Jointing Knife 4in M5743","https://dam-assets.apps.travisperkins.group/xkggyd0/GPID_1000692297_IMG_00.jpeg","Perfect drywall tool with wide blade for spreading joint compound.","8023414467","1,5",10.68,"ACTIVE",5,"Tools & Workwear",9.29,"",20
"","Marshalltown Dry Wall Scarifier 8in","https://dam-assets.apps.travisperkins.group/jz0rX/GPID_1000086591_IMG_00.jpg","Marshalltown Scarifiers are designed to easily scratch the plaster undercoat to promote a good bond with the finish coat","9780507441","1,2",17.63,"ACTIVE",2,"Tools & Workwear",15.33,"",20
"","Marshalltown M80 Brick Jointer 0.5 & 0.63in","https://dam-assets.apps.travisperkins.group/ZL1WL/GPID_1000030897_IMG_00.jpeg","Brick jointer, designed to give a professional finish to joints between bricks.","1298066606","1,4",9.10,"ACTIVE",4,"Tools & Workwear",7.91,"",20
"","Ram 8'' Plastering Trowel RAM0126","https://dam-assets.apps.travisperkins.group/xlmkzl8/GPID_1000624167_IMG_00.jpg","Plastering Trowel","1287052127","1,3",11.49,"ACTIVE",3,"Tools & Workwear",9.99,"",20
"","Ragni Bucket Trowel 6.5""","https://dam-assets.apps.travisperkins.group/orm1445/GPID_1000203577_IMG_00.jpg","Professional quality bucket trowel with a solid forged steel blade for strength and durability.","3915055144","1,6",15.36,"ACTIVE",6,"Tools & Workwear",13.36,"",20
"","Ragni Soft Grip Broad Heel Brick Trowel 11""","https://dam-assets.apps.travisperkins.group/oe0dyyn/GPID_1000793050_IMG_00.jpg","Professional quality Philadelphia pattern brick trowel with a solid forged steel blade for strength and durability.","6703251809","1,4",16.51,"ACTIVE",4,"Tools & Workwear",14.36,"",20
"","Ram 6' Aluminium Feather Edge RAM0138","https://dam-assets.apps.travisperkins.group/laaRP/GPID_1000624209_IMG_00.jpg","Aluminium Feather Edge","3890205350","1,4",38.72,"ACTIVE",4,"Tools & Workwear",33.67,"",20
"","Ragni Serrated Mastic Trowel 11""","https://dam-assets.apps.travisperkins.group/x21p0pn/GPID_1000030716_IMG_00.jpg","Tradesmans tilers trowel with a carbon steel blade","9120826698","1,3",11.90,"ACTIVE",3,"Tools & Workwear",10.35,"",20
"","Ram 8'' Gauging Trowel RAM0123","https://dam-assets.apps.travisperkins.group/v6wdjzd/GPID_1010013503_IMG_00.jpg","Gauging Trowel","2525183035","1,7",7.71,"ACTIVE",7,"Tools & Workwear",6.7,"",20
"","Ram 10'' Sponge Float RAM0133","https://dam-assets.apps.travisperkins.group/l3P2P/GPID_1010013627_IMG_00.jpg","Sponge Float","2077167442","1,5",10.79,"ACTIVE",5,"Tools & Workwear",9.38,"",20
"","Ram 4' Lightweight Smooth Darby RAM0139","https://dam-assets.apps.travisperkins.group/KLWay/GPID_1010013629_IMG_00.jpg","Lightweight Smooth Darby","9141187595","1,2",22.76,"ACTIVE",2,"Tools & Workwear",19.79,"",20
"","Ram 11'' Notched Adhesive Spreading Trowel RAM0137","https://dam-assets.apps.travisperkins.group/xw4yjgm/GPID_1000624204_IMG_00.jpg","Notched Adhesive Trowel","1904671417","1,6",11.02,"ACTIVE",6,"Tools & Workwear",9.58,"",20
"","Ragni Cement Edging Trowel 11 x 4.75""","https://dam-assets.apps.travisperkins.group/o0nqmmw/GPID_1000804103_IMG_00.jpg","Professional quality edging trowel with a solid forged steel blade for strength and durability.","2306230271","1,3",24.85,"ACTIVE",3,"Tools & Workwear",21.61,"",20
"","Marshalltown Brick Trowel with Durasoft Handle 11in","https://dam-assets.apps.travisperkins.group/jze8X/GPID_1000338263_IMG_00.jpeg","11"" London pattern brick trowel, used for laying bricks","9642424671","1,3",49.58,"ACTIVE",3,"Tools & Workwear",43.11,"",20
"","Vitrex Gum Rubber Grout Float 230mm 102901","https://dam-assets.apps.travisperkins.group/KDwWq/GPID_1000030618_IMG_00.jpg","Vitrex gum rubber grout float has a soft grip handle and is ideal for grouting large areas.","3962734011","1,7",15.96,"ACTIVE",7,"Tools & Workwear",13.88,"",20
"","Marshalltown M89 Brick Joint Raker","https://dam-assets.apps.travisperkins.group/AbVvV/GPID_1000030898_IMG_00.jpeg","Brick joint raker, designed to clear out mortar between brickwork prior to pointing.","1994425496","1,2",10.67,"ACTIVE",2,"Tools & Workwear",9.28,"",20
"","Ragni Finishing Trowel 11""","https://dam-assets.apps.travisperkins.group/oq4jgll/GPID_1100444134_IMG_00.jpg","Blade tempered for strength and lacquered to prevent rust. Unique riveted handle-to-blade mounting, rivets do not penetrate blade. Even wear rate on blade.

A light lacquer is applied to the base of every blade of the finished product, its purpose is to prevent rust whilst being stored and transported. The lacquer can easily be removed before using the product and any peeling will not result in a problem with the blade.","4708312890","1,4",21.77,"ACTIVE",4,"Tools & Workwear",18.93,"",20
"","Ram 18'' Plastering Trowel RAM0129","https://dam-assets.apps.travisperkins.group/v96pmqz/GPID_1000624201_IMG_00.jpg","Plastering Trowel","7783454345","1,3",19.08,"ACTIVE",3,"Tools & Workwear",16.59,"",20
"","Ram 102mm Bolster Chisel with Guard RAM0154","https://dam-assets.apps.travisperkins.group/nenba/GPID_1000624253_IMG_01.jpg","Bolster Chisel With Guard","6547843794","1,5",9.33,"ACTIVE",5,"Tools & Workwear",8.11,"",20
"","Ram 76mm Bolster Chisel with Guard RAM0153","https://dam-assets.apps.travisperkins.group/G2Q83/GPID_1000624248_IMG_00.jpg","Bolster Chisel With Guard","7843091560","1,4",5.70,"ACTIVE",4,"Tools & Workwear",4.96,"",20
"","Irwin Marples MS500 3/4 in Chisel","https://dam-assets.apps.travisperkins.group/x7lp9eq/GPID_1000755838_IMG_00.jpg","With many unique features developed through continuing innovation, our comprehensive range of tough, dependable chisels will tackle the most intricate or demanding job effortlessly.","1099278604","1,3",11.07,"ACTIVE",3,"Tools & Workwear",9.63,"",20
"","Ram 32mm Bevel Edge Chisel RAM0144","https://dam-assets.apps.travisperkins.group/vne3n88/GPID_1010013672_IMG_00.jpg","Bevel Edge Chisel","3587567311","1,2",16.93,"ACTIVE",2,"Tools & Workwear",14.72,"",20
"","Ram 12mm Bevel Edge Chisel RAM0141","https://dam-assets.apps.travisperkins.group/xgyq14n/GPID_1010013670_IMG_00.jpg","Bevel Edge Chisel","5625129110","1,3",7.44,"ACTIVE",3,"Tools & Workwear",6.47,"",20
