productid,productname,productimages,productdescription,productsku,productminmaxquantity,productpriceselling,productstatus,productinventory,productcategory,productpricecost,productpricecompare,producttax_percent,productlabels,producttags
"","Rawlplug M16 x 1000mm Threaded Rod Zinc Plated","https://dam-assets.apps.travisperkins.group/lA44G/GPID_1000338574_IMG_00.jpeg","For use in most construction jobs and materials including concrete, brickwork and stone.","4723961919","1,7",8.51,"ACTIVE",7,"Fixings & Adhesives",7.4
"","4Trade Bolt & Nut M10 x 100mm Din Cup Square Hexagon Bright Zinc Plated PK20","https://dam-assets.apps.travisperkins.group/7yz45/GPID_1000762589_IMG_00.jpg","4Trade Bolt & Nut M10 x 100mm Din Cup Square Hexagon Bright Zinc Plated PK20","5244930878","1,6",7.79,"ACTIVE",6,"Fixings & Adhesives",6.77
"","4TRADE Bolt & Nut M10 x 180 Din Cup Square Hexagon Bright Zinc Plated PK10","https://dam-assets.apps.travisperkins.group/K2x46/GPID_1000762579_IMG_00.jpg","This bolt has a square shoulder under a rounded head (Mushroom Head) which resists turning when the nut is tightened or removed. The bolt is driven into a hole the same size as the shank and then hammered the rest of the way, where the square shoulder locks firmly into place.","1961893839","1,10",6.65,"ACTIVE",10,"Fixings & Adhesives",5.78
"","Rawlplug M10/12 x 100mm Kt Sleeve Anchor Bolt Projecting Qty 2","https://dam-assets.apps.travisperkins.group/MgweD/GPID_1000769379_IMG_00.png","All purpose expansion anchor for use in low weight applications in non-cracked concrete.","2441868976","1,25",3.66,"ACTIVE",25,"Fixings & Adhesives",3.18
"","Rawlplug M12 x 1000mm Threaded Rod Zinc Plated","https://dam-assets.apps.travisperkins.group/l933Q/GPID_1000338573_IMG_00.jpeg","For use in most construction jobs and materials including concrete, brickwork and stone.","5139132681","1,37",5.68,"ACTIVE",37,"Fixings & Adhesives",4.94
"","4TRADE Anchor Bolt Hexagon Head M14 x 150mm Zinc Plated PK5","https://dam-assets.apps.travisperkins.group/lm0yb/GPID_1000762511_IMG_00.jpg","Hexagon anchor bolts for fixing into concrete, brick, block and stone.","9707170011","1,4",14.67,"ACTIVE",4,"Fixings & Adhesives",12.76
"","Rawlplug M10/10L Rawlbolt Loose Qty 5","https://dam-assets.apps.travisperkins.group/KwYPx/GPID_1000769673_IMG_00.png","Ideal heavy duty fixing for roller shutter doors, fire doors, steelwork, security grills, machinery, pipework-duct work supports.","8298326459","1,2",8.15,"ACTIVE",2,"Fixings & Adhesives",7.09
"","Rawlplug M6 x 1000mm Threaded Rod Zinc Plated Qty 5","https://dam-assets.apps.travisperkins.group/Md2LA/GPID_1000338570_IMG_00.jpeg","For use in most construction jobs and materials including concrete, brickwork and stone.","2783235594","1,2",14.21,"ACTIVE",2,"Fixings & Adhesives",12.36
"","Rawlplug 10mm x 130mm Resin Studs (Inc Nuts & Washers) Qty 5","https://dam-assets.apps.travisperkins.group/Mpa9e/GPID_1000769603_IMG_00.png","Pure epoxy resin 3:1 approved for use in cracked and non-cracked concrete","5354186027","1,5",9.78,"ACTIVE",5,"Fixings & Adhesives",8.5
"","Rawlplug M10/75L Rawlbolt Loose Qty 5","https://dam-assets.apps.travisperkins.group/702Av/GPID_1000769510_IMG_00.png","Ideal heavy duty fixing for roller shutter doors, fire doors, steelwork, security grills, machinery, pipework-duct work supports.","4554952807","1,7",10.29,"ACTIVE",7,"Fixings & Adhesives",8.95
"","Rawlplug M8 x 1000mm Threaded Rod Zinc Plated","https://dam-assets.apps.travisperkins.group/KreyD/GPID_1000338571_IMG_00.jpeg","Rawlplug Threaded Rod Zinc Plated M8 x 1000mm","7495520214","1,15",3.27,"ACTIVE",15,"Fixings & Adhesives",2.84
"","Rawlplug 12mm x 100mm XPT Throughbolt Zinc Plated Qty 4","https://dam-assets.apps.travisperkins.group/KrP6m/GPID_1000769676_IMG_00.png","The design of xPT throughbolt allows drilling and installing directly through the fixture and helps to reduce installation effort.","1675992640","1,6",7.80,"ACTIVE",6,"Fixings & Adhesives",6.78
"","4Trade Bolt & Nut M10 x 220 Din Cup Square Hexagon Bright Zinc Plated PK10","https://dam-assets.apps.travisperkins.group/MYP9d/GPID_1000762581_IMG_00.jpg","4Trade Bolt & Nut M10 x 220 Din Cup Square Hexagon Bright Zinc Plated PK10","4364208887","1,7",8.72,"ACTIVE",7,"Fixings & Adhesives",7.58
"","Rawlplug Concrete Screwbolt 10mm x 85mm Hexagonal Head Pack 10","https://dam-assets.apps.travisperkins.group/ormmrg1/GPID_1000769737_IMG_00.jpg","The concrete screw bolt offers time efficient installation, undercut anchor technology, versatile solutions whilst maintaining attractive anchorage solutions.","3304993922","1,7",13.17,"ACTIVE",7,"Fixings & Adhesives",11.45
"","4Trade Bolt & Nut M10 x 110 Din Cup Square Hexagon Bright Zinc Plated PK20","https://dam-assets.apps.travisperkins.group/MYPQd/GPID_1000762298_IMG_00.jpg","4Trade Bolt & Nut M10 x 110 Din Cup Square Hexagon Bright Zinc Plated PK20","1628595060","1,4",8.02,"ACTIVE",4,"Fixings & Adhesives",6.97
"","Rawlplug M10/25L Rawlbolt Loose Qty 5","https://dam-assets.apps.travisperkins.group/l1PjR/GPID_1000769505_IMG_00.png","Ideal heavy duty fixing for roller shutter doors, fire doors, steelwork, security grills, machinery, pipework-duct work supports.","7114887227","1,3",10.76,"ACTIVE",3,"Fixings & Adhesives",9.36
"","Rawlplug M12/15P Rawlbolt Projecting Qty 5","https://dam-assets.apps.travisperkins.group/l3wpo/GPID_1000769387_IMG_00.jpg","Ideal heavy duty fixing for roller shutter doors, fire doors, wall plates, security grills, machinery, signs and fencing.","2488242541","1,1",23.79,"ACTIVE",1,"Fixings & Adhesives",20.69
"","4Trade Bolt & Nut M10 x 75 Din Cup Square Hexagon Bright Zinc Plated PK20","https://dam-assets.apps.travisperkins.group/v444ppj/GPID_1000762402_IMG_00.jpg","4Trade Bolt & Nut M10 x 75 Din Cup Square Hexagon Bright Zinc Plated PK20","3341134778","1,3",7.79,"ACTIVE",3,"Fixings & Adhesives",6.77
"","4Trade Bolt & Nut M8 x 40 Din Cup Square Hexagon Bright Zinc Plated PK5","https://dam-assets.apps.travisperkins.group/l929P/GPID_1000762042_IMG_00.jpg","4Trade Bolt & Nut M8 x 40 Din Cup Square Hexagon Bright Zinc Plated PK5","2670664609","1,4",7.52,"ACTIVE",4,"Fixings & Adhesives",6.54
"","4Trade Bolt & Nut M6 x 25 Din Cup Square Hexagon Bright Zinc Plated PK5","https://dam-assets.apps.travisperkins.group/K44e6/GPID_1000762541_IMG_00.jpg","4Trade Bolt & Nut M6 x 25 Din Cup Square Hexagon Bright Zinc Plated PK5","5697709819","1,4",6.82,"ACTIVE",4,"Fixings & Adhesives",5.93
"","Rawlplug M10/50L Rawlbolt Loose Qty 5","https://dam-assets.apps.travisperkins.group/7EO18/GPID_1000769390_IMG_00.png","Ideal heavy duty fixing for roller shutter doors, fire doors, steelwork, security grills, machinery, pipework-duct work supports.","3211734084","1,6",10.50,"ACTIVE",6,"Fixings & Adhesives",9.13
"","Rawlplug M12/16 x 150mm Kt Sleeve Anchor Bolt Projecting Qty 2","https://dam-assets.apps.travisperkins.group/78E1A/GPID_1000769600_IMG_00.png","All purpose expansion anchor for use in low weight applications in non-cracked concrete.","7020432778","1,4",3.43,"ACTIVE",4,"Fixings & Adhesives",2.98
"","Rawlplug M6/10L Rawlbolt Loose Qty 5","https://dam-assets.apps.travisperkins.group/lxdNg/GPID_1000769501_IMG_00.png","Ideal heavy duty fixing for roller shutter doors, fire doors, steelwork, security grills, machinery, pipework-duct work supports.","3033559327","1,3",6.47,"ACTIVE",3,"Fixings & Adhesives",5.63
"","4Trade Bolt & Nut M6 x 75 Din Cup Square Hexagon Bright Zinc Plated PK5","https://dam-assets.apps.travisperkins.group/MQxWb/GPID_1000762039_IMG_00.jpg","4Trade Bolt & Nut M6 x 75 Din Cup Square Hexagon Bright Zinc Plated PK5","9209187667","1,5",7.27,"ACTIVE",5,"Fixings & Adhesives",6.32
"","4Trade Anchor Bolt Hexagon Head M10 x 100mm Zinc Clear Pass","https://dam-assets.apps.travisperkins.group/K2xBG/GPID_1000762505_IMG_00.jpg","4Trade Anchor Bolt Hexagon Head M10 x 100mm Zinc Clear Pass","4772514888","1,4",9.02,"ACTIVE",4,"Fixings & Adhesives",7.84
"","Rawlplug M8/25L Rawlbolt Loose Qty 5","https://dam-assets.apps.travisperkins.group/KDnx6/GPID_1000769503_IMG_00.png","Ideal heavy duty fixing for roller shutter doors, fire doors, steelwork, security grills, machinery, pipework-duct work supports.","5847787069","1,5",7.29,"ACTIVE",5,"Fixings & Adhesives",6.34
"","Rawlplug M10 x 1000mm Threaded Rod Zinc Plated","https://dam-assets.apps.travisperkins.group/Kw4kO/GPID_1000338572_IMG_00.jpeg","Rawlplug Threaded Rod Zinc Plated M10 x 1000mm -","3124033669","1,41",3.93,"ACTIVE",41,"Fixings & Adhesives",3.42
"","4TRADE Anchor Bolt Hexagon Flange Head M8 x 100 Zinc Clear Pass PK10","https://dam-assets.apps.travisperkins.group/MdyWr/GPID_1000762503_IMG_00.jpg","Hexagon flange anchor bolts for fixing into concrete, brick, block and stone.","1029884859","1,5",6.89,"ACTIVE",5,"Fixings & Adhesives",5.99
"","4TRADE Anchor Bolt Hexagon Flange Head M8 x 75 Zinc Clear Pass PK10","https://dam-assets.apps.travisperkins.group/7WqVG/GPID_1000762516_IMG_00.jpg","Hexagon flange anchor bolts for fixing into concrete, brick, block and stone.","7056765448","1,6",5.98,"ACTIVE",6,"Fixings & Adhesives",5.2
"","4TRADE Anchor Bolt Countersunk Head M8 x 150mm Zinc Clear Pass Pk 5","https://dam-assets.apps.travisperkins.group/la3Wj/GPID_1000762522_IMG_00.jpg","Countersunk torx drive anchor bolts for fixing into concrete, brick, block and stone.","2559238377","1,4",5.74,"ACTIVE",4,"Fixings & Adhesives",4.99
"","4Trade Bolt & Nut M8 x 130 Din Cup Square Hexagon Bright Zinc Plated PK20","https://dam-assets.apps.travisperkins.group/K6N46/GPID_1000762574_IMG_00.jpg","4Trade Bolt & Nut M8 x 130 Din Cup Square Hexagon Bright Zinc Plated PK20","9184226952","1,5",6.51,"ACTIVE",5,"Fixings & Adhesives",5.66
"","Rawlplug Concrete Screwbolt 8mm x 90mm Hexagonal Head Pack of 10","https://dam-assets.apps.travisperkins.group/K5bDw/GPID_1000769494_IMG_00.png","The concrete screw bolt offers time efficient installation, undercut anchor technology, versatile solutions whilst maintaining attractive anchorage solutions.","2496707960","1,6",10.82,"ACTIVE",6,"Fixings & Adhesives",9.41
"","Rawlplug M20 x 1000mm Threaded Rod Zinc Plated Qty 5","https://dam-assets.apps.travisperkins.group/7W2Ab/GPID_1000338575_IMG_00.jpeg","For use in most construction jobs and materials including concrete, brickwork and stone.","9734801655","1,1",60.10,"ACTIVE",1,"Fixings & Adhesives",52.26
"","Rawlplug M12 Rawlbolt Eye Bolt Qty 2","https://dam-assets.apps.travisperkins.group/K6YJp/GPID_1000769498_IMG_00.png","The Rawlplug eyebolt is designed & manufactured for maximum performance, suitable for a wide range of base materials and applications.","3117851781","1,3",6.14,"ACTIVE",3,"Fixings & Adhesives",5.34
"","Rawlplug M8/10 x 50mm Kt Sleeve Anchor Bolt Projecting Qty 5","https://dam-assets.apps.travisperkins.group/lGNaJ/GPID_1000769377_IMG_00.png","All purpose expansion anchor for use in low weight applications in non-cracked concrete.","4544210510","1,5",4.27,"ACTIVE",5,"Fixings & Adhesives",3.71
"","Rawlplug M8/10L Rawlbolt Loose Qty 5","https://dam-assets.apps.travisperkins.group/Kovey/GPID_1000769506_IMG_00.png","Ideal heavy duty fixing for roller shutter doors, fire doors, steelwork, security grills, machinery, pipework-duct work supports.","7945603434","1,4",7.39,"ACTIVE",4,"Fixings & Adhesives",6.43
"","4TRADE Roofing Bolt and Nut M6 x 25mm Pack of 10","https://dam-assets.apps.travisperkins.group/ygdzn/GPID_1100413425_IMG_00.jpg","A General Purpose Bolt Complete With Square Nut, Ideal For Fastening Roofing, Guttering And Many Other Applications.","5128204877","1,6",1.60,"ACTIVE",6,"Fixings & Adhesives",1.39
"","Rawlbolt M12/75P Projecting M12 75P Qty 5","https://dam-assets.apps.travisperkins.group/7ePqN/GPID_1000769502_IMG_00.jpg","Ideal heavy duty fixing for roller shutter doors, fire doors, wall plates, security grills, machinery, signs and fencing.","1084407720","1,7",23.79,"ACTIVE",7,"Fixings & Adhesives",20.69
"","Rawlplug M8/60P Rawlbolt Projecting Qty 5","https://dam-assets.apps.travisperkins.group/laNge/GPID_1000769385_IMG_00.jpg","Ideal heavy duty fixing for roller shutter doors, fire doors, wall plates, security grills, machinery, signs and fencing.","6192272668","1,7",7.80,"ACTIVE",7,"Fixings & Adhesives",6.78
"","4TRADE M6 x 30 Penny Washer Bright Zinc Plated Qty 50","https://dam-assets.apps.travisperkins.group/v96jq7z/GPID_1100413515_IMG_00.jpg","Penny repair washers","8085503100","1,11",6.55,"ACTIVE",11,"Fixings & Adhesives",5.7
"","4TRADE M10 x 50 Square Plate Washers Bright Zinc Plated Qty 10","https://dam-assets.apps.travisperkins.group/om5874y/GPID_1000762009_IMG_00.jpg","4Trade Square Plate Washers M10 x 50 Bright Zinc Plated 10PK","8747800196","1,38",3.01,"ACTIVE",38,"Fixings & Adhesives",2.62
"","4TRADE M12 x 50 Square Plate Washers Bright Zinc Plated Qty 10","https://dam-assets.apps.travisperkins.group/v6wpz7d/GPID_1000762282_IMG_00.jpg","Square plate washers for use with metal.","4120252694","1,10",2.53,"ACTIVE",10,"Fixings & Adhesives",2.2
"","4TRADE M5 x 25 Penny Washer Stainless Steel Qty 50","https://dam-assets.apps.travisperkins.group/o35dz70/GPID_1100413514_IMG_00.jpg","Penny repair washers","3237648674","1,17",6.88,"ACTIVE",17,"Fixings & Adhesives",5.98
"","4TRADE M10 x 24 Washers Qty 10","https://dam-assets.apps.travisperkins.group/o0nmz7w/GPID_1100413512_IMG_00.jpg","Heavy duty steel, general purpose washers","8543503315","1,11",0.60,"ACTIVE",11,"Fixings & Adhesives",0.52
"","4TRADE M12 x 28 Washers Qty 10","https://dam-assets.apps.travisperkins.group/xgygk0k/GPID_1100413513_IMG_00.jpg","Heavy duty steel, general purpose washers","3827111305","1,6",0.80,"ACTIVE",6,"Fixings & Adhesives",0.7
"","4TRADE Screw Caps Universal Snap On Qty 25","https://dam-assets.apps.travisperkins.group/pyj5g/GPID_1100413487_IMG_00.jpg","Covers woodscrew head to provide a decorative finish - 15mm x 5mm","3068000032","1,10",1.01,"ACTIVE",10,"Fixings & Adhesives",0.88
"","4TRADE M6 x 14 Washers Qty 10","https://dam-assets.apps.travisperkins.group/3ew0n/GPID_1100413510_IMG_00.jpg","Heavy duty steel, general purpose washers","3814272649","1,7",0.29,"ACTIVE",7,"Fixings & Adhesives",0.25
"","4TRADE 7-8g Screw Cup Brass Qty 25","https://dam-assets.apps.travisperkins.group/l38r0/GPID_1100413516_IMG_00.jpg","Ideal for use with countersunk wood screws to give it a decorative finish.","5563365490","1,4",1.29,"ACTIVE",4,"Fixings & Adhesives",1.12
"","4TRADE M8 x 21 Washers Qty 10","https://dam-assets.apps.travisperkins.group/mjmln/GPID_1100413511_IMG_00.jpg","Heavy duty steel, general purpose washers","7848404964","1,5",0.33,"ACTIVE",5,"Fixings & Adhesives",0.29
"","4TRADE 7-8g Screw Cup Nickel Qty 25","https://dam-assets.apps.travisperkins.group/pyjwg/GPID_1100413518_IMG_01.jpg","Ideal for use with countersunk wood screws to give it a decorative finish.","2118494422","1,10",1.46,"ACTIVE",10,"Fixings & Adhesives",1.27
"","4Trade Annular Ring Shank Nail 40mm 1/2kg","https://dam-assets.apps.travisperkins.group/ddzEk/GPID_1000761984_IMG_00.jpg","4Trade Annular Ring Shank Nail 40mm 1/2kg","2773887782","1,2",3.75,"ACTIVE",2,"Fixings & Adhesives",3.26
"","4Trade Annular Ring Shank Nail 65mm 2 1/2kg","https://dam-assets.apps.travisperkins.group/2w2ZJ/GPID_1000762234_IMG_00.jpg","4Trade Annular Ring Shank Nail 65mm 2 1/2kg","5967633771","1,2",9.73,"ACTIVE",2,"Fixings & Adhesives",8.46
"","4Trade Annular Ring Shank Nail 50mm 2 1/2kg","https://dam-assets.apps.travisperkins.group/zAoza/GPID_1000762226_IMG_00.jpg","4Trade Annular Ring Shank Nail 50mm 2 1/2kg","4069329997","1,1",9.38,"ACTIVE",1,"Fixings & Adhesives",8.16
"","4Trade Annular Ring Shank Nail 25mm 1/2kg","https://dam-assets.apps.travisperkins.group/9Wa6E/GPID_1000761985_IMG_00.jpg","4Trade Annular Ring Shank Nail 25mm 1/2kg","2784389875","1,4",5.03,"ACTIVE",4,"Fixings & Adhesives",4.37
"","4Trade Annular Ring Shank Nail 20mm 1/2kg - Box of 6","https://dam-assets.apps.travisperkins.group/wmADZ/GPID_1000762227_IMG_00.jpg","Annular ring shank nails offer superior holding power over smooth shank nails as the wood fills in the crevasse of the rings and also provide friction to help prevent the nail from backing out over time. A ring shank nail is often used in softer types of wood where splitting is not an issue.","7664839696","1,1",28.65,"ACTIVE",1,"Fixings & Adhesives",24.91
"","4Trade Clout Nail 30mm Copper 1/2kg","https://dam-assets.apps.travisperkins.group/70DvP/GPID_1000762474_IMG_00.jpeg","A short shanked nail with a large flat head, they are available in a wide range of sizes and finishes to suit a many types of applications","4430642312","1,3",22.47,"ACTIVE",3,"Fixings & Adhesives",19.54
"","4Trade Clout Nail 65mm Galvanised 2 1/2Kg - 2 Tubs","https://dam-assets.apps.travisperkins.group/qwZEB/GPID_1000761986_IMG_00.jpeg","A short shanked nail with a large flat head, they are available in a wide range of sizes and finishes to suit a many types of applications","2148820069","1,3",22.09,"ACTIVE",3,"Fixings & Adhesives",19.21
"","4Trade Clout Nail 38 x 3.35mm Copper 1/2kg","https://dam-assets.apps.travisperkins.group/lGXyy/GPID_1000762477_IMG_00.jpeg","A short shanked nail with a large flat head, they are available in a wide range of sizes and finishes to suit a many types of applications","9463184504","1,4",14.82,"ACTIVE",4,"Fixings & Adhesives",12.89
"","4Trade Felt Nail 13mm Galvanised 1/2kg","https://dam-assets.apps.travisperkins.group/G2y23/GPID_1000762467_IMG_00.jpeg","4Trade Felt Nail 13mm Galvanised 1/2kg","4809826567","1,12",5.75,"ACTIVE",12,"Fixings & Adhesives",5
"","4Trade Clout Nail 50mm x 3.35 Galvanised 2.5Kg","https://dam-assets.apps.travisperkins.group/ormmg0r/GPID_1000761987_IMG_00.jpeg","4Trade Clout Nail 50mm x 3.35 Galvanised 2.5Kg","6452716384","1,3",22.09,"ACTIVE",3,"Fixings & Adhesives",19.21
"","4Trade Square Twisted Nail 30 x 3.75mm Galvanised 2.5 kg","https://dam-assets.apps.travisperkins.group/e3wNO/GPID_1000762375_IMG_00.jpg","4Trade Square Twisted Nail 30 x 3.75mm Galvanised 2.5 kg","5960251486","1,4",21.19,"ACTIVE",4,"Fixings & Adhesives",18.43
"","4Trade Square Twisted Nail 30 X 3.75mm Galvanised 500g","https://dam-assets.apps.travisperkins.group/rY2L0/GPID_1000762102_IMG_00.jpg","4Trade Square Twisted Nail 30 X 3.75mm Galvanised 500g","1310582767","1,11",4.63,"ACTIVE",11,"Fixings & Adhesives",4.03
"","4TRADE Clout Nail 38 x 3.3mm Aluminium 1/2kg","https://dam-assets.apps.travisperkins.group/l1oQ8/GPID_1000762486_IMG_00.jpeg","A short shanked nail with a large flat head, they are available in a wide range of sizes and finishes to suit a many types of applications","7183683929","1,3",9.25,"ACTIVE",3,"Fixings & Adhesives",8.04
"","4Trade Clout Nail Extra Large Head 30mm Galvanised 1/2kg","https://dam-assets.apps.travisperkins.group/41z1a/GPID_1000762456_IMG_00.jpeg","4Trade Clout Nail Extra Large Head 30mm Galvanised 1/2kg","7714677561","1,5",3.88,"ACTIVE",5,"Fixings & Adhesives",3.37
"","4Trade Clout Nail Extra Large Head 20mm Galvanised 1/2Kg","https://dam-assets.apps.travisperkins.group/xLoO6/GPID_1000762093_IMG_00.jpeg","4Trade Clout Nail Extra Large Head 20mm Galvanised 1/2Kg","7533082954","1,8",4.03,"ACTIVE",8,"Fixings & Adhesives",3.5
"","4Trade Clout Nail 30mm Galvanised 500g","https://dam-assets.apps.travisperkins.group/e3w3V/GPID_1000762461_IMG_00.jpeg","4Trade Clout Nail 30mm Galvanised 500g","9270684816","1,1",4.36,"ACTIVE",1,"Fixings & Adhesives",3.79
"","4Trade Clout Nail 30mm Galvanised 2.5Kg","https://dam-assets.apps.travisperkins.group/oq4m4ll/GPID_1000762236_IMG_00.jpeg","4Trade Clout Nail 30mm Galvanised 2.5Kg","8393248327","1,2",21.83,"ACTIVE",2,"Fixings & Adhesives",18.98
"","4Trade Clout Nail Extra Large Head 40mm Galvanised 1/2Kg","https://dam-assets.apps.travisperkins.group/WQOG2/GPID_1000762246_IMG_00.jpeg","4Trade Clout Nail Extra Large Head 40mm Galvanised 1/2Kg","6882892914","1,4",4.03,"ACTIVE",4,"Fixings & Adhesives",3.5
"","4Trade Clout Nail 40mm x 2.65 Galvanised 2.5Kg","https://dam-assets.apps.travisperkins.group/mboP1/GPID_1000762243_IMG_00.jpeg","4Trade Clout Nail 40mm x 2.65 Galvanised 2.5Kg","3886345669","1,4",26.75,"ACTIVE",4,"Fixings & Adhesives",23.26
"","4Trade Felt Nail 20mm Galvanised 1/2kg","https://dam-assets.apps.travisperkins.group/G2yzL/GPID_1000762095_IMG_00.jpg","4Trade Felt Nail 20mm Galvanised 1/2kg","4502437746","1,2",5.74,"ACTIVE",2,"Fixings & Adhesives",4.99
"","4Trade Clout Nail 40mm x 2.65 Galvanised 500g","https://dam-assets.apps.travisperkins.group/mbob1/GPID_1000762453_IMG_00.jpeg","4Trade Clout Nail 40mm x 2.65 Galvanised 500g","1360839975","1,4",5.36,"ACTIVE",4,"Fixings & Adhesives",4.66
"","4Trade Clout Nail 25mm Galvanised 500g","https://dam-assets.apps.travisperkins.group/Jwq5e/GPID_1000762233_IMG_00.jpeg","4Trade Clout Nail 25mm Galvanised 500g","1825464302","1,4",8.05,"ACTIVE",4,"Fixings & Adhesives",7
"","4Trade Clout Nail 65mm Galvanised 1/2kg","https://dam-assets.apps.travisperkins.group/v166j7z/GPID_1000762454_IMG_00.jpeg","A short shanked nail with a large flat head, they are available in a wide range of sizes and finishes to suit a many types of applications","7176415715","1,6",1.38,"ACTIVE",6,"Fixings & Adhesives",1.2
"","4Trade Panel Pins 30mm Bright 1/2Kg","https://dam-assets.apps.travisperkins.group/3XPmA/GPID_1000762275_IMG_00.jpeg","4Trade Panel Pins 30mm Bright 1/2Kg","1139396932","1,10",6.53,"ACTIVE",10,"Fixings & Adhesives",5.68
"","4Trade Panel Pins 50mm Bright 1/2kg","https://dam-assets.apps.travisperkins.group/QgX6z/GPID_1000762273_IMG_00.jpeg","4Trade Panel Pins 50mm Bright 1/2kg","6591249407","1,4",6.60,"ACTIVE",4,"Fixings & Adhesives",5.74
"","4Trade Panel Pins 25mm Bright 1/2kg","https://dam-assets.apps.travisperkins.group/pDvVE/GPID_1000762269_IMG_00.jpeg","Panel pins are slim versions of the lost-head nail, used in fine work for fixing sheet materials, mouldings etc","7123179768","1,2",39.17,"ACTIVE",2,"Fixings & Adhesives",34.06
"","4Trade Panel Pins 20mm Bright 1/2kg","https://dam-assets.apps.travisperkins.group/xgyy91k/GPID_1000762110_IMG_00.jpeg","Panel pins are slim versions of the lost-head nail, used in fine work for fixing sheet materials, mouldings etc","9023886024","1,14",5.39,"ACTIVE",14,"Fixings & Adhesives",4.69
"","4Trade Panel Pins 40mm Bright 1/2Kg","https://dam-assets.apps.travisperkins.group/YD9wV/GPID_1000762007_IMG_00.jpeg","4Trade Panel Pins 40mm Bright 1/2Kg","1875389685","1,5",5.39,"ACTIVE",5,"Fixings & Adhesives",4.69
"","4Trade Round Wire Nail 65 x 2.65mm Galvanised 2 1/2kg","https://dam-assets.apps.travisperkins.group/PmaeB/GPID_1000762100_IMG_00.jpg","4Trade Round Wire Nail 65 x 2.65mm Galvanised 2 1/2kg","2304242664","1,3",17.27,"ACTIVE",3,"Fixings & Adhesives",15.02
"","4Trade Round Wire Nail 40mm Galvanised 1/2kg","https://dam-assets.apps.travisperkins.group/2w2w1/GPID_1000762478_IMG_00.jpeg","4Trade Round Wire Nail 40mm Galvanised 1/2kg","4998888819","1,5",3.45,"ACTIVE",5,"Fixings & Adhesives",3
"","4Trade Round Wire Nail 75mm Bright 2 1/2kg - 2 Tubs","https://dam-assets.apps.travisperkins.group/xdmmd8y/GPID_1000762473_IMG_00.jpeg","General purpose round head wire nail, suitable for a variety of applications.","7436352015","1,3",16.02,"ACTIVE",3,"Fixings & Adhesives",13.93
"","4Trade Round Wire Nail 100mm Bright 2 1/2kg","https://dam-assets.apps.travisperkins.group/XdRda/GPID_1000762463_IMG_00.jpeg","4Trade Round Wire Nail 100mm Bright 2 1/2kg","7552147912","1,2",16.02,"ACTIVE",2,"Fixings & Adhesives",13.93
"","4Trade Round Wire Nail 40mm Galvanised 2 1/2kg","https://dam-assets.apps.travisperkins.group/d1875/GPID_1000762482_IMG_00.jpg","General purpose round head wire nail, suitable for a variety of applications especially where a level of corrosion resistance is required.","3674163734","1,2",17.27,"ACTIVE",2,"Fixings & Adhesives",15.02
"","4Trade Round Wire Nail 50mm Galvanised 500g","https://dam-assets.apps.travisperkins.group/VoRo2/GPID_1000762466_IMG_00.jpeg","4Trade Round Wire Nail 50mm Galvanised 500g","2872802836","1,3",3.45,"ACTIVE",3,"Fixings & Adhesives",3
"","4Trade Round Wire Nail 100mm Galvanised 2 1/2kg","https://dam-assets.apps.travisperkins.group/mboWb/GPID_1000762103_IMG_00.jpeg","4Trade Round Wire Nail 100mm Galvanised 2 1/2kg","4854516832","1,5",17.27,"ACTIVE",5,"Fixings & Adhesives",15.02
"","4Trade Round Wire Nail 50mm Bright 2 1/2kg - 2 Tubs","https://dam-assets.apps.travisperkins.group/Z3DBp/GPID_1000762098_IMG_00.jpg","General purpose round head wire nail, suitable for a variety of applications.","2347293431","1,1",16.02,"ACTIVE",1,"Fixings & Adhesives",13.93
"","4Trade Round Wire Nail 75mm Galvanised 2 1/2kg","https://dam-assets.apps.travisperkins.group/x21jjpn/GPID_1000762389_IMG_00.jpeg","4Trade Round Wire Nail 75mm Galvanised 2 1/2kg","3190981165","1,3",17.27,"ACTIVE",3,"Fixings & Adhesives",15.02
"","4Trade Round Wire Nail 150mm Bright 2 1/2kg","https://dam-assets.apps.travisperkins.group/10drz/GPID_1000762464_IMG_00.jpg","General purpose round head wire nail, suitable for a variety of applications.","6596075624","1,1",16.02,"ACTIVE",1,"Fixings & Adhesives",13.93
"","4Trade Round Wire Nail 65mm Bright 2 1/2kg","https://dam-assets.apps.travisperkins.group/BBdG0/GPID_1000762101_IMG_00.jpeg","General purpose round head wire nail, suitable for a variety of applications.","8084333502","1,5",16.02,"ACTIVE",5,"Fixings & Adhesives",13.93
"","4Trade Oval Wire Nail 40mm Bright 1/2Kg","https://dam-assets.apps.travisperkins.group/ara6r/GPID_1000762252_IMG_00.jpeg","4Trade Oval Wire Nail 40mm Bright 1/2Kg","7719698454","1,2",4.44,"ACTIVE",2,"Fixings & Adhesives",3.86
"","4Trade Round Wire Nail 50mm Galvanised 2 1/2kg","https://dam-assets.apps.travisperkins.group/qwabE/GPID_1000762470_IMG_00.jpeg","4Trade Round Wire Nail 50mm Galvanised 2 1/2kg","1436776795","1,4",17.27,"ACTIVE",4,"Fixings & Adhesives",15.02
"","4Trade Wire Staples 30mm Galvanised 500g","https://dam-assets.apps.travisperkins.group/OXYmB/GPID_1000762258_IMG_00.jpg","4Trade Wire Staples 30mm Galvanised 500g","6089546123","1,4",5.30,"ACTIVE",4,"Fixings & Adhesives",4.61
